country_code,country_name,year,gdp,htexp,inet,terenr,secenr,labor,pop,infl,rdexp,hci,broad,rdrate,eco_fre,fdi,gii,eduexp,gfcf,ictexp,cc,ge,pv,rl,rq,va,mobile,nfa,nbden,suscom,trade,hdi,sciart,secsvr,ai_art,Overallscore,Government,TechnologySector,DataandInfrastructure,Vision,GovernanceandEthics,DigitalCapacity,Adaptability,Size,InnovationCapacity,HumanCapital,Infrastructure,DataAvailability,DataRepresentativeness,EGDI,HCI1,OSI,TTI,Intellectualcapital,AI_Doc,DT,ln_gdp,Institutions_Index,trade_normalized,country_id,AI_Doc_norm,Inf_data,inf_data_avg,Inf_dataxAI
CYP,Cyprus,2021,25226306000,88015705,90.8,96.53778839,102.4994965,735675,1317309,3.042730223,.800300002,,37.6671,1743,71,-4264495548,46.72652864,5.235859871,4719756000,6373093199,.369423598,.697915256,.422150671,.605679333,.845392525,.855743706,145.992,20919368005,,47.52145467,176.8277368,.907,1733.92,55321.87209,426,59.71494208,69.45805654,37.9864563,71.70031341000001,100,58.0659725,49.47703033,70.28922333,31.02833679,47.10024103,35.83079108,44.70667728,86.79820417000001,83.59605878000001,,,,,48.84915092883431,189,60.327305,23.951153,1.6060225,.42557859,Cyprus,.0036789887,1.0238426,65.752441,.0037667053
CYP,Cyprus,2022,27043828000,93960972,89.59999999999999,98.30458068999999,104.005722,755975,1331370,6.709266703,.745270014,,37.8998,1728,73,-5481961859,46.17397738,,5231496000,7890691606,.421445221,.7303352360000001,.423811227,.570125759,.773753822,.85035038,151.241,23898387763,,46.07342282,207.632427,.908,1866.52,58909.24386,420,59.14788556,68.34832321,40.90838899,68.18694447,100,59.91544539,58.98399667,54.49385077,32.02784948,45.17043257,45.52688493,57.62666667,64.65847221999999,82.28,.866,.8934,.7792,.9253,49.65299384470423,215,60.423046,24.020725,1.5939729,.50076413,Cyprus,.0041877851,.67905641,61.14257,.0028437423
CYP,Cyprus,2023,27791295000,107331661,91.2,,,766606,1344976,3.812218261,,,38.7322,,72,-12227000273,46.29162663,,5790459000,8378204196,.332707405,.737739921,.409627169,.628040314,.778258264,.974570155,155.696,27308431865,,48.03114129,193.2686192,.913,,557174.2544,,60.84003033,69.39278065000001,42.03522701,71.09208332999999,100,64.244,59.00666667,54.32045594,32.46887807,51.41670759,42.22009538,57.72210526,64.57730263000001,90.97684211000001,,,,,50.55394355594219,210,60.43536,24.047989,1.6298841,.46570614,Cyprus,.0040899394,.67942965,61.149704,.002778826
CYP,Cyprus,2024,28749556000,,,,,772322,1358282,3.538196228,,,,,72,-5579767747,45.06871465,,5795593000,9123349271,,,,,,,,31875748091,,48.77630471,189.7988859,,,221297.9337,,61.50126092,68.5275774,36.17555978,79.80064559,100,68.65642257,53.48330169,51.97058534,29.58800654,47.49700267,31.44167014,59.40642863,81.9478891,98.04761904999999,.86187,.8698,.82165,.89406,55.066890609274,70,64.945869,24.081888,,.45723751,Cyprus,.0013502671,1.3525805,70.677162,.001826345
CZE,Czech Republic,2019,6150000000000,37662935376,80.90000000000001,66.88021851000001,100.2155685,5394887,10671870,3.841317899,1.927340031,,35.4302,4028,,-5975777816,49.43,4.542469978,1560000000000,4598582249,.533485949,.919642746,.94199568,1.017093539,1.235328674,.83415252,124.126,2250000000000,4.189858061,,138.15461,.903,16546.99,56186.87259,1218,,,,,,,,,,,,,,,,,,,58.53429602888086,579,,29.447474,2.3288202,.33118844,Czech Republic,.011310933,,,
CZE,Czech Republic,2020,5830000000000,39608918726,81.3,67.18437195,99.32926178,5343016,10697858,4.516232234,1.985990047,.752257407,36.4491,4187,,-6428184038,54.74,4.721590042,1490000000000,5238035672,.555441022,.910964906,.912328005,1.018450618,1.234668493,.978554964,123.219,2500000000000,3.808534782,,128.7804303,.898,15501.35,67601.75728999999,1276,61.52161467,62.672151,49.20914396,72.68354906,100,49.90411883,46.54333333,54.24115184,33.08634563,55.11968119,59.42140507,57.89294266,75.0677045,85.09,.8135,.903,.7235,.8139999999999999,61.2121530991398,567,59.83466,29.394037,2.379549,.30830872,Czech Republic,.011076104,1.05713,66.480324,.011708882
CZE,Czech Republic,2021,6060000000000,41423396626,82.7,69.83692932,102.0899429,5242069,10505772,4.034426375,1.996009946,,37.4985,4560,,-1345996110,49.01717104,4.803199768,1590000000000,6301985198,.615270674,1.069740176,.947537839,1.090407252,1.340872288,1.008247614,126.173,2550000000000,4.307474853,,137.3781163,.901,15882.75,75932.73488,1415,65.95432334,68.98434854,50.55676164,78.32185985,100,57.88412,48.3124075,69.74086667,32.63593079,63.21934355,55.81501058,68.72460488999999,81.4181775,84.82279715999999,,,,,55.68266466841563,545,66.151733,29.432732,2.5807538,.32929325,Czech Republic,.010645584,1.6511837,75.071388,.017577816
CZE,Czech Republic,2022,6240000000000,46554526977,84.5,70.81459045,102.9355621,5369986,10672118,8.671100879999999,1.96420002,,37.7137,4697,,-3471076484,42.83838891,,1690000000000,6881150131,.663074553,1.093418837,.814114571,1.100396514,1.385898352,1.041141272,128.105,2200000000000,4.063704916,,144.0114941,.911,14425.23,85606.06245,1447,67.05055788999999,70.5043067,48.61077863,82.03658835,100,57.49247035,66.76231,57.76244646,34.29874046,52.0312786,59.50231683,81.64066667,78.83044685,85.64,.8088,.9114,.6693,.8456,55.52292950750382,574,75.744476,29.462002,2.5971138,.34548345,Czech Republic,.011213087,1.9993763,80.235558,.022419181
CZE,Czech Republic,2023,6230000000000,46329135586,86,,,5536144,10864042,8.125941365999999,,,37.91,,,-3443344468,44.83374776,,1730000000000,7135400272,.767809868,1.114011407,.967361629,1.142183661,1.30448854,1.076549172,126.005,2480000000000,,,132.9569439,.915,,80152.02813000001,,65.17046981,72.24619197,47.71963502,75.54558245,100,64.59399999999999,66.76333332999999,57.62743456,35.53706669,53.41785558,54.20398279,66.05489243,79.84001282,80.74184210999999,,,,,55.20051393482674,594,70.886078,29.460398,2.7087681,.3185024,Czech Republic,.011604469,1.5043066,72.947456,.017456679
CZE,Czech Republic,2024,6300000000000,52422447878,,,,5541179,10882164,3.982071264,,,,,,-1872787885,44.04236164,,1710000000000,7619332949,,,,,,,,2730000000000,,53.35826796,131.9154017,,,79502.56952999999,,70.23281209,76.45487949,49.49861077,84.74494601000001,100,89.4051722,59.45044514,56.96390061,34.32080247,59.91780976,54.25722009,65.51171102000001,93.73311892,94.99000808,.82394,.85082,.70063,.92043,60.2517470617667,409,72.898422,29.471571,,.31596029,Czech Republic,.0079841884,1.978312,79.622414,.015795216
DNK,Denmark,2019,2370000000000,9580042594,98,81.69458770999999,129.3111267,3034322,5814422,.950878607,2.896850109,,43.623,7694,77,9775759923,58.44,7.255050182,495000000000,6085949863,2.12164855,1.87326777,.967598736,1.833377361,1.547632575,1.543434024,124.573,837000000000,8.924376755999999,56.95589598,111.8914751,.953,15073.24,277330.5756,1011,,,,,,,,,,,,,,,,,,,63.59927797833934,479,,28.493912,4.2385507,.26708755,Denmark,.0093540242,,,
DNK,Denmark,2020,2330000000000,10456156892,96.5,82.66432953,129.9951935,3032016,5831404,2.826921685,2.972579956,.755094826,44.4186,7651,78,8270778011,66.77,7.383540154,516000000000,6580051007,2.236486197,1.840067387,.9202337269999999,1.80679369,1.785724521,1.51478529,124.37,961000000000,7.944128825,60.99842452,104.4334327,.954,15427.2,277081.8143,1275,75.61825683000001,83.01410785,59.55322855,84.2874341,100,86.34159371,71.68333333,74.03150434,37.63208457,73.88705512999999,67.14054597000001,65.70715697999999,91.91514533,95.23999999999999,.9758,.9588,.9706,.9979,67.03995184283637,582,76.435211,28.476889,4.3364658,.24888459,Denmark,.011369641,1.9205225,78.81115,.021835651
DNK,Denmark,2021,2500000000000,12558476118,98.90000000000001,83.98229218,131.7720184,3079023,5856733,2.768919156,2.761420012,,44.9598,7708,78,19477235886,57.33826852,6.999929905,567000000000,7079615994,2.333371401,1.959734082,.928662658,1.895721316,1.795592904,1.544975519,125.604,964000000000,8.854123856999999,60.15906184,111.4140437,.958,16242.39,259654.4866,1700,76.95991775,83.49694967000001,63.23844189,84.1443617,100,88.1915925,62.9694095,82.82679666999999,42.19538622,78.78813263000001,68.73180680999999,71.07807552,91.99530712000001,89.35970247,,,,,66.76300867730164,623,75.347595,28.547312,4.4916472,.26592228,Denmark,.012171973,2.1063001,81.53669,.02563783
DNK,Denmark,2022,2540000000000,14666763778,97.90000000000001,84.58660888999999,130.3269958,3147518,5903037,9.09696557,2.890510082,,44.8864,8736,78,1557800461,55.93203083,5.296434402,582000000000,7693153609,2.402638197,1.990135074,.868917704,1.899580598,1.843127489,1.591254354,126.484,978000000000,7.297220019,58.13411885,131.5431511,.959,16126.02,258760.0247,1668,74.79016756,83.26029131999999,58.39463463,82.71557673,100,86.78485666,75.67481653,70.58149210000001,42.82535187,67.4846297,64.87392231,89.354,75.59554467,83.2,.9717,.9559,.9797,.9795,61.58245516879193,629,80.208122,28.563185,4.5526123,.31505173,Denmark,.012289388,2.1474197,82.47477,.026390474
DNK,Denmark,2023,2600000000000,16067378321,98.8,,,3189737,5946952,-3.788917999,,,44.0345,,78,6247097183,58.73340533,,544000000000,8884857149,2.376053095,2.015648842,.85084796,1.908935905,1.839519858,1.664699316,126.919,1140000000000,,57.55173818,127.7685675,.962,,261262.408,,73.91202307,84.10504957000001,59.97736792,77.65365171000001,100,92.23999999999999,73.69252874,70.48766956,43.15928508,69.18180714,67.59101153,69.354,75.71695513,87.89,,,,,60.49816365828501,657,72.921158,28.586533,4.5766206,.30583906,Denmark,.012837322,1.4705145,72.535477,.018877469
DNK,Denmark,2024,2700000000000,,99.8,,,3210383,5976992,1.823881988,,,,,78,13097627142,57.11401906,,558000000000,9647637803,,,,,,,,1200000000000,,59.09995667,128.6430015,,,246545.5868,,74.71009478000001,84.07023817,57.16672731,82.89331885,100,97.37684188,66.05253261,72.85157820000001,42.2999937,66.44222214,62.7579661,72.93709984,78.00813454999999,97.73472218000001,.9847399999999999,.95841,.99924,.99662,67.4424028973818,378,72.332588,28.624273,,.3079733,Denmark,.0073775463,1.6737782,75.472618,.012348376
DJI,Djibouti,2019,522000000000,,58.5,,,237422,1088709,.449845162,,,2.24266,,47,-174999015,,,151000000000,112794774,-.880485117,-.818095088,-.343388051,-.946187079,-.8211622240000001,-1.423317075,38.0144,274000000000,,38.03225904,320.9392304,.497,4.88,40.41483996,,,,,,,,,,,,,,,,,,,,26.15905329145433,,,26.980934,-2.2359722,.77731401,Djibouti,,,,
DJI,Djibouti,2020,528000000000,,59.9,,,237430,1105188,.580719548,,,2.26685,,53,-158230011,,,152000000000,84992770,-.752914548,-.761062145,-.448202372,-1.042986751,-.857029617,-1.407038569,39.2725,351000000000,1.627868191,41.40678338,225.7448713,.499,10.48,44.33634821,,31.00693625,24.47482974,31.50207532,37.0439037,0,24.11903201,33.45333333,40.32695362,13.12181154,37.95774098,43.42667343,33.91503611,31.41167499,45.805,.2728,.3418,.2235,.2531,33.9412783064052,,32.926682,26.992363,-2.2495437,.54497147,Djibouti,,-1.3071615,32.663357,
DJI,Djibouti,2021,552000000000,52191021,61.4,,,244027,1121248,3.353752725,,,1.39113,,56,-166750131,,,165000000000,81464768,-.805005491,-.83215642,-.566324711,-1.029474974,-.885837376,-1.296515584,43.6424,340000000000,,37.56167963,263.4777287,.501,8.199999999999999,46.37689432,,,,,,,,,,,,,,,,,,,,28.33479955294767,,,27.036814,-2.3132815,.63706672,Djibouti,,,,
DJI,Djibouti,2022,580000000000,75036421,63.3,,,254258,1137096,-.147758592,,,1.41246,,55,-187022848,,,183000000000,96366932,-.793266594,-.786802113,-.507386088,-1.102640748,-.8997994070000001,-1.291223288,46.7771,303000000000,,37.13592056,302.2854092,.51,13.16,55.40429304,1,29.84752363,19.89270234,28.99023064,40.6596379,0,12.85315351,32.86041733,33.8572385,21.55579498,27.32377531,38.09112164,20.7672,31.00408507,70.20999999999999,.2833,.3529,.2208,.276,24.24652064259605,,28.210567,27.086294,-2.3024323,.7317853,Djibouti,,-1.7694316,25.885643,
DJI,Djibouti,2023,623000000000,88653670,65,,,260365,1152944,2.396629796,,,1.47206,,56,-137009451,,,168000000000,103737423,-.78092742,-.731475413,-.516700983,-1.125167727,-.933053493,-1.274346471,48.4505,301000000000,,36.86315,284.5369287,.513,,63.31617147,,29.94791011,19.42602515,29.49982191,40.91788326,0,11.586,32.47142857,33.64667202,21.40953033,34.39934861,32.6905868,21.27657143,32.12350692,69.35357143,,,,,33.43068290934774,,28.623837,27.157812,-2.2944119,.68846625,Djibouti,,-1.712399,26.700039,
DJI,Djibouti,2024,660000000000,,,,,265171,1168722,-1.54126565,,,,,56,-67819948,,,184000000000,80518862,,,,,,,,268000000000,,37.27984195,309.0513847,,,114.6551532,,35.1933629,23.1279357,32.83921851,49.61293449,0,25.43659694,30.35368525,36.7214606,20.05751429,41.35510323,37.105038,27.29082553,45.20086393,76.34711402000001,.29105,.27996,.20915,.38402,22.36347212870031,,34.281792,27.215506,,.74829912,Djibouti,,-1.0439625,36.245846,
DMA,Dominica,2019,1763230000,1201516,73.40000000000001,,89.37695313,,67880,-1.345825559,,,22.3998,,64,-62985653,,5.534490108,,3043443,.5216077569999999,-.253059536,1.029941559,.718337119,.151736706,.866429508,115.103,824388830,3.159149613,41.11897881,,.758,5.15,10385.97525,,,,,,,,,,,,,,,,,,,,29.59900428781816,,,21.290413,1.2385139,,Dominica,,,,
DMA,Dominica,2020,1486290000,145604,75.7,,87.23600005999999,,67573,-2.600931873,,.54474932,27.0611,,61,-23223654,,4.69630003,,2935179,.556784511,-.126768589,1.317089558,.791576862,.268519282,.870887697,110.409,895819771,2.534281561,45.28128409,,.753,5.46,49990.38077,,35.71380145,24.0745165,26.11922044,56.9476674,0,22.16539037,36.08333333,38.04934229,15.41351985,35.36553842,27.57860306,47.44064388,61.99985833,61.4025,.6012999999999999,.6698,.4471,.6871,33.22832826288735,,48.507946,21.119549,1.5082936,,Dominica,,.23786877,54.720253,
DMA,Dominica,2021,1566250000,291177,82.7,,87.17141724,,67202,.988572384,,,20.9562,,53,-26008317,,5.465845108,,2979206,.5474859480000001,-.120297246,1.334130645,.691698372,.28997007,.81200403,92.5136,882769013,3.198003198,45.17998889,,.749,6.91,55117.40722,,,,,,,,,,,,,,,,,,,,42.73395091335352,,,21.171949,1.4547281,,Dominica,,,,
DMA,Dominica,2022,1729090000,3200283,83.3,,86.99568176,,66826,.261823678,,,20.8601,,54,-17650168,,6.043142319,,3039088,.539586186,-.097323522,1.308010459,.73418045,.341509432,.796769261,85.18989999999999,841868919,3.298921059,41.56079744,,.759,5.17,59198.51555,1,,,,,,,,,,,,,,,.5789,.681,.2954,.7604,36.39670160415513,,,21.270861,1.4873207,,Dominica,,,,
DMA,Dominica,2023,1792240000,367176,83.8,,86.17839050000001,,66510,2.08922149,,,,,60,-47211441,,4.656741142,,3099870,.544514537,.260825008,1.285264254,.624852598,.308252662,.786084831,,863082714,,41.04894139,,.761,,66516.31333999999,,34.81908485,27.9676065,24.5147719,51.97487617,0,35.36,31.15333333,45.35709266,21.36048819,28.27301133,23.91081616,31.12579487,50.99363756,73.80519608,,,,,37.30472045289429,,37.757587,21.306732,1.5710126,,Dominica,,-.70798957,41.059715,
DMA,Dominica,2024,1829030000,,,,,,66205,2.383377523,,,,,54,-36377088,,,,3146523,,,,,,,,877642807,,39.69849991,,,,62865.3425,,,,,,,,,,,,,,,,.54452,.57807,.37983,.67566,30.2959757361917,,,21.327051,,,Dominica,,,,
DOM,Dominican Republic,2019,4410000000000,399435146,79.7,64.38413239,81.85623932,5117215,10894043,3.595450705,,,8.5357,,61,-3021000000,28.56,4.042768955,1100000000000,98300000,-.83899039,-.351295412,-.00311227,-.320300967,-.018773297,.179251388,82.13760000000001,366000000000,,40.78091093,50.9129822,.771,71.11,111.528842,15,,,,,,,,,,,,,,,,,,,30.63913253137666,4,,29.114895,-.61617142,.11825631,Dominican Republic,.000058707265,,,
DOM,Dominican Republic,2020,4060000000000,487003237,81.59999999999999,58.72640991,80.04441070999999,4805608,11008300,5.454673373,,.502766907,9.37345,25,61,-2559600000,34.75,4.517698288,1010000000000,84600000,-.750963449,-.281447858,.164981201,-.171013609,.023165073,.237134993,81.6619,623000000000,,44.46302045,44.73316135,.767,90.86,124.9057529,14,37.46902193,32.83564603,23.19475233,56.37666743,0,45.81500523,45.04933333,40.47824558,11.24386564,35.13418369,23.20620765,41.79291897,60.17208333,67.16500000000001,.6782,.7419,.7647,.5279,32.98989944454302,2,49.00478,29.032204,-.37228155,.10317311,Dominican Republic,.000019569088,-.019289374,50.982502,-3.7747546e-07
DOM,Dominican Republic,2021,4630000000000,565390971,85.2,56.46908188,75.70448303000001,5099149,11123476,7.221033502,,,10.3195,23,62,-3196800000,25.11402608,3.747313499,1260000000000,67700000,-.590438902,-.002571227,.28738603,-.116350733,.077950858,.2947447,87.52079999999999,662000000000,,43.99914796,51.95002273,.762,112.22,142.13183,17,40.88594812,41.25281792,24.56753429,56.83749215,0,53.832505,50.39820333,60.78056333,15.01506686,40.17528438,18.51225162,34.2131372,61.69365231,74.60568694,,,,,34.70106887989789,5,48.76833,29.163578,-.059467331,.12078743,Dominican Republic,.000078276353,-.22352101,47.953396,-.00001749641
DOM,Dominican Republic,2022,4880000000000,406158882,81.5,55.16653061,76.52832031,5169749,11230734,9.551234735,,,10.6744,20,63,-4098800000,22.70221404,3.940271378,1320000000000,64800000,-.439807773,-.068461061,.249287635,-.093353353,.069547787,.313117146,90.376,655000000000,,40.45033214,54.37819767,.778,109.82,183.3361916,9,42.15738701,42.67410553,24.49444042,59.30361507,0,54.2731941,59.23108,57.19214804,15.43250407,22.63328704,35.41753015,47.714,53.79943386,76.40000000000001,.6429,.7539,.6183,.5567,30.61168000721679,,53.581505,29.216166,-.024088793,.12671392,Dominican Republic,,-.043523181,50.756718,
DOM,Dominican Republic,2023,4980000000000,454061980,84.59999999999999,,72.28253936999999,5323558,11331265,5.787176827,,,11.1346,,63,-4390200000,22.39748275,,1350000000000,58300000,-.449474931,.128034413,.239014015,-.128592283,.171186909,.325887054,91.8676,722000000000,,41.92300942,49.84361318,.776,,216.4806842,,50.71305278,68.07070760000001,25.34291441,58.72553632,100,56.534,59.23,56.51883038,14.79332912,28.88172928,32.35368484,47.714,56.71760897,71.745,,,,,37.37756508386765,4,54.553871,29.23645,.088431217,.11564628,Dominican Republic,.000058707265,.059925251,52.215805,3.5180476e-06
DOM,Dominican Republic,2024,5230000000000,,,,,5413316,11427557,4.273488737,,,,,63,-4523200000,20.82154838,,1390000000000,52500000,,,,,,,,618000000000,,41.99914074,51.7835144,,,180.8785552,,52.69157831,69.03886351,24.76701863,64.26885278,100,57.97609318,55.5710162,62.60834467,12.34935448,39.51816184,22.43353957,44.00881378,69.20373798,79.59400657,.7012699999999999,.7189,.64047,.7444,32.5704861430934,1,56.261189,29.285433,,.12038103,Dominican Republic,0,.37635446,56.606277,0
ECU,Ecuador,2019,108000000000,67994135,59.2,47.26277924,94.73153687,8393240,17340021,-.056574258,,,12.0672,,47,-979636496,26.56,4.245779991,22039523000,70976802,-.5092750190000001,-.367696136,-.238217756,-.542950988,-.796693981,.031720877,91.42489999999999,9242978670,,44.3520423,48.08284949,.765,2457.62,314.1864707,402,,,,,,,,,,,,,,,,,,,34.39891696750902,249,,25.405397,-1.0719334,.11134876,Ecuador,.004853134,,,
ECU,Ecuador,2020,97703767200,52973250,70.7,56.90663147,94.68940735,7739432,17546065,-1.825956532,,.594254851,13.5147,,51,-1114348901,34.27,4.261030197,17239619900,82485792,-.504086554,-.47050634,-.270243227,-.540949643,-.871133387,-.014699864,88.2555,13096100593,,46.58457571,43.98931094,.74,2930.96,382.4789205,404,32.41107505,29.87015148,21.36956323,45.99351045,0,30.3989941,50.71666667,38.36494516,7.681246931,31.93295871,24.49448406,39.50386468,54.05666667,44.42,.7015,.7793,.8118,.5133,39.3436333260885,318,48.0924,25.305206,-1.1776493,.10135759,Ecuador,.0062034009,-.31404528,46.780266,-.0019481488
ECU,Ecuador,2021,107000000000,77485367,69.09999999999999,,95.2277832,8506635,17682454,2.174744066,,,14.0284,,52,-648711151,25.38043955,3.647769928,19607696600,73225726,-.59461385,-.241593525,-.25738737,-.354992211,-.719614744,.099666551,94.95059999999999,13805000960,,49.07282268,53.26127561,.753,3095.23,431.8405126,433,39.19079497,35.42017813,26.12325577,56.02895101,0,40.298995,43.6640875,57.71763,17.2994905,33.8411233,27.2291535,31.51297493,64.51458123,72.05929688000001,,,,,40.48746166141248,178,46.563881,25.396095,-.91464412,.12398782,Ecuador,.0034637286,-.21548867,48.013779,-.00074639427
